,,,,,,
,Url,Anchor Text,External,,,
,https://www.freeadvice.com/,,TRUE,,,
,https://www.freeadvice.com/,,TRUE,,,
,https://www.freeadvice.com/,Home,TRUE,,,
,https://forum.freeadvice.com/,Forums,FALSE,,,
,https://forum.freeadvice.com/whats-new/posts/,New posts,FALSE,,,
,https://forum.freeadvice.com/search/?type=post,Search forums,FALSE,,,
,https://forum.freeadvice.com/whats-new/,What's new,FALSE,,,
,https://forum.freeadvice.com/whats-new/posts/,New posts,FALSE,,,
,https://forum.freeadvice.com/whats-new/latest-activity,Latest activity,FALSE,,,
,https://forum.freeadvice.com/members/,Members,FALSE,,,
,https://forum.freeadvice.com/online/,Current visitors,FALSE,,,
,https://forum.freeadvice.com/forums/-/post-thread,Ask a Question,FALSE,,,
,https://forum.freeadvice.com/login/,Log in,FALSE,,,
,https://forum.freeadvice.com/register/,Register,FALSE,,,
,https://forum.freeadvice.com/whats-new/,What's new,FALSE,,,
,https://forum.freeadvice.com/search/,Search,FALSE,,,
,https://forum.freeadvice.com/search/,Advanced search…,FALSE,,,
,https://forum.freeadvice.com/whats-new/posts/,New posts,FALSE,,,
,https://forum.freeadvice.com/search/?type=post,Search forums,FALSE,,,
,https://forum.freeadvice.com/login/,Log in,FALSE,,,
,https://forum.freeadvice.com/register/,Register,FALSE,,,
,https://forum.freeadvice.com/account/dismiss-notice?notice_id=12,,FALSE,,,
,https://www.freeadvice.com/resources/conditionsnew.htm,Terms of Service,TRUE,,,
,https://www.freeadvice.com/company/privacypolicy.htm,Privacy Policy,TRUE,,,
,https://forum.freeadvice.com/,Forums,FALSE,,,
,https://forum.freeadvice.com/#real-estate-law.60,REAL ESTATE LAW,FALSE,,,
,https://forum.freeadvice.com/#accident-and-injury-law.49,Accident,FALSE,,,
,https://forum.freeadvice.com/#bankruptcy-and-consumer-credit.50,Bankruptcy,FALSE,,,
,https://forum.freeadvice.com/#criminal-law-procedure.54,Criminal Law / DUI,FALSE,,,
,https://forum.freeadvice.com/#business-and-financial-law.51,Business,FALSE,,,
,https://forum.freeadvice.com/#consumer-general-practice-law.52,Consumer,FALSE,,,
,https://forum.freeadvice.com/#employment-and-labor-law.55,Employment,FALSE,,,
,https://forum.freeadvice.com/#family-law.57,Family,FALSE,,,
,https://forum.freeadvice.com/#immigration.58,Immigration,FALSE,,,
,https://forum.freeadvice.com/#real-estate-law.60,Real Estate,FALSE,,,
,https://forum.freeadvice.com/#tax-law.63,Tax,FALSE,,,
,https://forum.freeadvice.com/#traffic-law.61,Traffic,FALSE,,,
,https://forum.freeadvice.com/#wills-trusts.56,Wills,FALSE,,,
,https://forum.freeadvice.com/forums/other-real-estate-law-questions.11/,1,FALSE,,,
,https://forum.freeadvice.com/forums/other-real-estate-law-questions.11/page-2,2,FALSE,,,
,https://forum.freeadvice.com/forums/other-real-estate-law-questions.11/page-3,3,FALSE,,,
,https://forum.freeadvice.com/forums/other-real-estate-law-questions.11/page-1461,1461,FALSE,,,
,https://forum.freeadvice.com/forums/other-real-estate-law-questions.11/page-2,Next,FALSE,,,
,https://forum.freeadvice.com/forums/other-real-estate-law-questions.11/page-2,Next,FALSE,,,
,https://forum.freeadvice.com/forums/other-real-estate-law-questions.11/page-1461,Last,FALSE,,,
,https://forum.freeadvice.com/members/jpony.140697/,J,FALSE,,,
,https://forum.freeadvice.com/threads/city-foreclosing-on-code-violation-liens.663642/,city foreclosing on code violation liens,FALSE,,,
,https://forum.freeadvice.com/members/jpony.140697/,Jpony,FALSE,,,
,https://forum.freeadvice.com/threads/city-foreclosing-on-code-violation-liens.663642/,Yesterday at 3:33 AM,FALSE,,,
,https://forum.freeadvice.com/threads/city-foreclosing-on-code-violation-liens.663642/latest,Today at 11:19 AM,FALSE,,,
,https://forum.freeadvice.com/members/zddoodah.696479/,zddoodah,FALSE,,,
,https://forum.freeadvice.com/members/zddoodah.696479/,Z,FALSE,,,
,https://forum.freeadvice.com/members/tncpupzlazy.699879/,T,FALSE,,,
,https://forum.freeadvice.com/threads/how-to-reduce-ownershp-in-a-house.663625/,How to reduce ownershp in a house.,FALSE,,,
,https://forum.freeadvice.com/members/tncpupzlazy.699879/,TNCPUPZlazy,FALSE,,,
,https://forum.freeadvice.com/threads/how-to-reduce-ownershp-in-a-house.663625/,Friday at 2:39 AM,FALSE,,,
,https://forum.freeadvice.com/threads/how-to-reduce-ownershp-in-a-house.663625/latest,Friday at 11:55 AM,FALSE,,,
,https://forum.freeadvice.com/members/quincy.327460/,quincy,FALSE,,,
,https://forum.freeadvice.com/members/quincy.327460/,,FALSE,,,
,https://forum.freeadvice.com/members/smutlydog.195575/,S,FALSE,,,
,https://forum.freeadvice.com/threads/builder-closed-for-a-price-now-broker-expect-overage-money-returned.663454/,Builder Closed for a price now broker expect overage money returned,FALSE,,,
,https://forum.freeadvice.com/members/smutlydog.195575/,smutlydog,FALSE,,,
,https://forum.freeadvice.com/threads/builder-closed-for-a-price-now-broker-expect-overage-money-returned.663454/,"Aug 22, 2023",FALSE,,,
,https://forum.freeadvice.com/threads/builder-closed-for-a-price-now-broker-expect-overage-money-returned.663454/page-2,2,FALSE,,,
,https://forum.freeadvice.com/threads/builder-closed-for-a-price-now-broker-expect-overage-money-returned.663454/page-3,3,FALSE,,,
,https://forum.freeadvice.com/threads/builder-closed-for-a-price-now-broker-expect-overage-money-returned.663454/page-4,4,FALSE,,,
,https://forum.freeadvice.com/threads/builder-closed-for-a-price-now-broker-expect-overage-money-returned.663454/latest,"Oct 13, 2023",FALSE,,,
,https://forum.freeadvice.com/members/quincy.327460/,quincy,FALSE,,,
,https://forum.freeadvice.com/members/quincy.327460/,,FALSE,,,
,https://forum.freeadvice.com/members/jseib1860.720871/,J,FALSE,,,
,https://forum.freeadvice.com/threads/permanent-injunction.663535/,Permanent injunction,FALSE,,,
,https://forum.freeadvice.com/members/jseib1860.720871/,Jseib1860,FALSE,,,
,https://forum.freeadvice.com/threads/permanent-injunction.663535/,"Sep 24, 2023",FALSE,,,
,https://forum.freeadvice.com/threads/permanent-injunction.663535/latest,"Sep 25, 2023",FALSE,,,
,https://forum.freeadvice.com/members/quincy.327460/,quincy,FALSE,,,
